x0,x1,isRejected,chain_no
1.106664193618394,-1.810648896237673,False,1
0.27561446811985596,-0.7274470911528491,False,1
0.14089494362007526,1.274586849067847,False,1
1.4074494903765153,1.2541223198376288,False,1
0.5168827019552698,-0.7414176301183928,False,1
-0.3099249874760557,-1.0850474513614776,False,1
-2.8004591933246776,0.16396500453412166,False,1
0.42384461629082093,0.021641508026849436,False,1
-0.7451908978790199,-1.4634868723964314,False,1
-0.08688804996213795,0.7679172918798715,False,1
0.1763493430199928,-0.008803909232088514,False,1
-0.20441844661411432,-0.8207815346110009,False,1
0.38295784832660773,0.8304292084084626,False,1
-0.5353624290691755,0.758443204180874,False,1
-0.28071682344668225,0.2223731658171055,False,1
-0.051011310244341856,-1.5348924555485377,False,1
-0.6248883775971517,0.7119732987196141,False,1
1.9939671948442348,-1.2377012952833348,False,1
-1.360081279412415,0.1900466999076567,False,1
0.8911561399040544,1.2629145773119121,False,1
-0.644101421331469,-0.17451957674479068,False,1
-0.05327552099119423,-1.841968978820149,False,1
-0.5011073828405139,-0.861320160331742,False,1
0.7178913929963429,-1.0830758022158467,False,1
-0.5888647900204301,0.35873093543147644,False,1
-0.09653005336241602,0.24407579109028443,False,1
0.46965392427705455,-0.8781233001776039,False,1
-1.2163171165352415,-1.5321554493179146,False,1
0.7887514871520702,-0.17280767903484368,False,1
1.6103216232394708,-0.542685716739265,False,1
-1.6616374294867442,0.8071828026744197,False,1
-0.4934473680421519,0.8866641369575108,False,1
-0.0034434488410050035,-0.05505239758900546,False,1
-0.7704292060846484,-1.5203930783708997,False,1
-0.2359978238933164,0.26520504823805546,False,1
0.10887200624989712,0.7598097191136748,False,1
-0.8766604448831387,-0.86166106576179,False,1
0.3347576056291114,1.1105132053689346,False,1
0.9303110481668556,-0.560569456551943,False,1
-0.6068798163783473,0.5671954121529954,False,1
-0.5158364860316024,-0.19070306486845373,False,1
0.7362717000351989,-0.5911694239094065,False,1
1.5263140057061544,-0.45604421167475573,False,1
-1.0002251281292973,-1.579904755209095,False,1
-0.5707509225132572,0.11492614484587588,False,1
